id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
9869,0.685325,45000000.0,178051587.0,Patriot Games,Harrison Ford|Anne Archer|Patrick Bergin|Thora Birch|James Fox,Phillip Noyce,assassination|assassin|repayment|ira|jack ryan,117.0,Drama|Action|Thriller|Crime,Paramount Pictures|Mace Neufeld Productions,6/4/92,219,6.0,1992
10414,0.682353,10000000.0,50752337.0,The Mighty Ducks,Emilio Estevez|Joss Ackland|Lane Smith|Heidi Kling|Josef Sommer,Stephen Herek,sports team|sport|ice hockey|hockey game|winning,101.0,Comedy|Family,Walt Disney,10/1/92,101,6.5,1992
1923,0.67938,10000000.0,4160851.0,Twin Peaks: Fire Walk with Me,Sheryl Lee|Ray Wise|MÃ¤dchen Amick|Dana Ashbrook|Phoebe Augustine,David Lynch,detective|surreal|murder|suspense|drugs and addiction,125.0,Drama|Mystery,New Line Cinema,5/1/92,140,6.8,1992
10403,0.675696,8000000.0,21706101.0,The Player,Tim Robbins|Greta Scacchi|Fred Ward|Whoopi Goldberg|Peter Gallagher,Robert Altman,homicide|blackmail|enemy|hollywood,124.0,Comedy|Drama,Fine Line Features|Avenue Pictures Productions|Spelling Entertainment|Addis Wechsler Pictures,4/3/92,75,6.4,1992
11569,0.651726,5000000.0,12534961.0,Hellraiser III: Hell on Earth,Kevin Bernhardt|Terry Farrell|Ken Carpenter|Doug Bradley|Paula Marshall,Anthony Hickox,nightclub|game of dice|scuplture|pinhead|cenobyten,93.0,Horror|Thriller|War,Fifth Avenue Entertainment|Trans Atlantic Entertainment,9/11/92,64,5.1,1992
1883,0.648937,34000000.0,48169908.0,Malcolm X,"Denzel Washington|Angela Bassett|Albert Hall|Al Freeman, Jr.|Delroy Lindo",Spike Lee,islam|new york|prison|assassination|ku klux klan,202.0,Drama|History,JVC Entertainment|Warner Bros.,11/18/92,201,7.0,1992
9300,0.640818,4000000.0,89220658.32474227,Orlando,Tilda Swinton|Quentin Crisp|Jimmy Somerville|John Wood|Simon Russell Beale,Sally Potter,london|queen|queen elizabeth i|androgyny|breaking the fourth wall,93.0,Romance|Drama|Fantasy,Mikado Film|Lenfilm Studio|Adventure Pictures,9/1/92,23,6.0,1992
14684,0.640275,30739432.899226304,14715067.0,School Ties,Brendan Fraser|Matt Damon|Chris O'Donnell|Randall Batinkoff|Ben Affleck,Robert Mandel,sport|anti semitism,106.0,Drama,Paramount Pictures,9/18/92,52,6.4,1992
11597,0.633704,30739432.899226304,23278931.0,Toys,Robin Williams|Michael Gambon|Joan Cusack|Robin Wright|Jack Warden,Barry Levinson,brother brother relationship|loss of brother|loss of father|toy|company,118.0,Fantasy|Comedy|Science Fiction,20th Century Fox|Baltimore Pictures,12/18/92,83,4.9,1992
8293,0.596775,30739432.899226304,25966555.0,Howards End,Vanessa Redgrave|Helena Bonham Carter|Emma Thompson|Anthony Hopkins|Joseph Bennett,James Ivory,sister sister relationship|empowerment|sister,140.0,Drama|Romance,Merchant Ivory Productions,3/13/92,44,6.2,1992
9361,0.566939,40000000.0,75505856.0,The Last of the Mohicans,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,Michael Mann,secret love|mohawk|18th century|american indian|french and indian war,112.0,Action|Adventure|Drama|History|Romance,Morgan Creek Productions,9/25/92,422,6.8,1992
9367,0.548647999999999,220000.0,2040920.0,El Mariachi,Carlos Gallardo|Jaime de Hoyos|Peter Marquardt|Reinol Martinez|Ramiro Gomez,Robert Rodriguez,united statesâ€“mexico barrier|legs|arms|paper knife|guitar case,81.0,Action|Crime|Thriller,Columbia Pictures,9/4/92,116,6.5,1992
11087,0.539261,11700000.0,88036683.0,The Hand that Rocks the Cradle,Annabella Sciorra|Rebecca De Mornay|Matt McCoy|Ernie Hudson|Madeline Zima,Curtis Hanson,loss of child|nanny|destroy|family's daily life|infant,110.0,Drama|Thriller,Hollywood Pictures|Interscope Communications|Nomura Babcock & Brown,1/10/92,79,6.4,1992
10497,0.529727,5000000.0,1862805.0,Bitter Moon,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner|Peter Coyote|Victor Banerjee,Roman Polanski,eroticism|wheelchair|married couple|cruise|longing,139.0,Thriller|Drama|Romance,R.P. Productions|Columbia Pictures Corporation|Les Films Alain Sarde|Canal+|Timothy Burrill Productions,9/2/92,52,6.9,1992
9278,0.524767,30739432.899226304,89220658.32474227,Freejack,Emilio Estevez|Mick Jagger|Rene Russo|Anthony Hopkins|Jonathan Banks,Geoff Murphy,future|chase|time travel|dystopia|immortality,110.0,Science Fiction,Warner Bros.|Morgan Creek Productions,1/17/92,37,5.1,1992
10699,0.518807,42000000.0,89220658.32474227,Hero,Dustin Hoffman|Geena Davis|Andy GarcÃ­a|Joan Cusack,Stephen Frears,identity|custody battle|jinx|reporter|ex-wife,117.0,Drama|Comedy|Thriller|Mystery,Columbia Pictures,10/2/92,34,6.2,1992
47821,0.499566,27000000.0,14683921.0,City of Joy,Patrick Swayze|Om Puri|Pauline Collins|Shabana Azmi|Ayesha Dharker,Roland JoffÃ©,hope|india|calcutta|leper|poor people,132.0,Drama,TriStar Pictures|Allied Filmmakers|Pricel|Lightmotive,4/15/92,17,6.4,1992
11012,0.477457,30739432.899226304,7532911.0,Damage,Jeremy Irons|Juliette Binoche|Miranda Richardson|Rupert Graves|Peter Stormare,Louis Malle,father-son relationship|loss of brother|brother sister relationship|longing|politician,111.0,Drama|Romance,New Line Cinema,12/2/92,40,6.6,1992
4823,0.475272,30739432.899226304,28590665.0,Final Analysis,Richard Gere|Kim Basinger|Uma Thurman|Eric Roberts|Paul Guilfoyle,Phil Joanou,sex|infidelity|sister|murder|arson,117.0,Drama|Thriller|Romance,Warner Bros.,2/7/92,31,5.7,1992
10326,0.474174,30739432.899226304,128000000.0,Forever Young,Mel Gibson|Jamie Lee Curtis|Elijah Wood|Isabel Glasser|George Wendt,Steve Miner,test person|us air force|airplane|experiment with human beings,102.0,Adventure|Fantasy|Drama|Science Fiction|Romance,Icon Entertainment International|Warner Bros.,12/16/92,143,5.8,1992
31962,0.468679,30739432.899226304,21621000.0,Shining Through,Michael Douglas|Melanie Griffith|Liam Neeson|Joely Richardson|John Gielgud,David Seltzer,germany|based on novel|nazis|double agent,132.0,Drama|Romance|Thriller,20th Century Fox|Sandollar Productions,1/31/92,15,6.1,1992
11287,0.467233,40000000.0,107458785.0,A League of Their Own,Tom Hanks|Geena Davis|Madonna|Lori Petty|Jon Lovitz,Penny Marshall,baseball|world war ii|sport|baseball player|female athlete,128.0,Comedy|Drama|Family,Columbia Pictures|Parkway Productions,7/1/92,185,6.6,1992
9609,0.460532,30739432.899226304,5101632.0,Of Mice and Men,John Malkovich|Gary Sinise|Ray Walston|Casey Siemaszko|Sherilyn Fenn,Gary Sinise,dream|worker|country life|farm worker|farm,110.0,Drama,Metro-Goldwyn-Mayer (MGM),9/16/92,66,6.8,1992
26255,0.451555,30739432.899226304,754935.0,Love Potion No. 9,Sandra Bullock|Tate Donovan|Anne Bancroft|Blake Clark|Rebecca Staab,Dale Launer,new love|affection,97.0,Comedy|Romance,20th Century Fox|Penta Pictures,11/13/92,34,5.4,1992
10377,0.440854,11000000.0,64088552.0,My Cousin Vinny,Joe Pesci|Ralph Macchio|Marisa Tomei|Mitchell Whitfield|Fred Gwynne,Jonathan Lynn,prison|southern u.s.|suspicion|cousin|court,120.0,Comedy|Drama,20th Century Fox,3/13/92,182,7.0,1992
14239,0.440769,30739432.899226304,14110589.0,Cool World,Kim Basinger|Gabriel Byrne|Brad Pitt|Michele Abrams|Deirdre O'Connell,Ralph Bakshi,sex|seduction|comic book|alternate dimension|adult animation,102.0,Animation|Comedy|Fantasy,Paramount Pictures|Paramount Animation,7/10/92,68,5.1,1992
11386,0.420957,3705538.0,62548947.0,The Crying Game,Stephen Rea|Jaye Davidson|Miranda Richardson|Forest Whitaker|Adrian Dunbar,Neil Jordan,transvestism|gay|hostage|love of one's life|northern ireland,112.0,Romance|Crime|Drama|Thriller,Miramax Films|Channel Four Films|Palace Pictures|Nippon Film Development and Finance Inc.|Eurotrustees,9/2/92,67,6.7,1992
11066,0.410039,40000000.0,70100000.0,Boomerang,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Grace Jones,Reginald Hudlin,role of women|ladykiller|success|ladies' man|chefin,117.0,Drama|Comedy|Romance,Paramount Pictures,6/30/92,69,5.5,1992
10163,0.382463,10000000.0,32101000.0,The Lawnmower Man,Jeff Fahey|Pierce Brosnan|Jenny Wright|Mark Bringelson|Geoffrey Lewis,Brett Leonard,dream|chimp|manipulation|botanist|virtual reality,108.0,Horror|Thriller|Science Fiction,New Line Cinema|Allied Vision,3/5/92,82,5.2,1992
9529,0.397495,6000000.0,25792310.0,Candyman,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,Bernard Rose,investigation|urban legend|student|violence|mirror,99.0,Drama|Horror|Thriller,Propaganda Films|TriStar Pictures|PolyGram Filmed Entertainment,10/16/92,111,6.0,1992
10435,0.392092,30739432.899226304,89220658.32474227,Chaplin,Robert Downey Jr.|Geraldine Chaplin|Paul Rhys|John Thaw|Moira Kelly,Richard Attenborough,success|politics|escape|family|actor,143.0,Drama,Le Studio Canal+|TriStar Pictures|Japan Satellite Broadcasting (JBS)|Carolco Pictures|RCS Video,12/18/92,113,7.4,1992
9096,0.38545,40000000.0,89220658.32474227,Medicine Man,Sean Connery|Lorraine Bracco|JosÃ© Wilker|Rodolfo De Alexandre|Angelo Barra Moreira,John McTiernan,medicine|ant|research|amazon|cancer,106.0,Adventure,Hollywood Pictures|Cinergi Pictures Entertainment,2/7/92,57,5.8,1992
18631,0.452873,30739432.899226304,89220658.32474227,Beyond The Law,Charlie Sheen|Linda Fiorentino|Michael Madsen|Courtney B. Vance|Leon Rippy,Larry Ferguson,independent film,108.0,Drama|Thriller,Capitole Films|Polar Entertainment Corporation,4/22/92,13,5.3,1992
10407,0.379036,30739432.899226304,89220658.32474227,Housesitter,Steve Martin|Goldie Hawn|Dana Delany|Suzanne Whang|Donald Moffat,Frank Oz,lie|architect|false identity|family,102.0,Comedy|Romance,Universal Pictures|Imagine Films Entertainment,6/12/92,54,5.5,1992
17494,0.367997,23000000.0,57138719.0,Unlawful Entry,Kurt Russell|Ray Liotta|Madeleine Stowe|Roger E. Mosley|Ken Lerner,Jonathan Kaplan,corruption|prostitute|sex|jealousy|fight,117.0,Crime|Thriller,20th Century Fox|Largo Entertainment|JVC Entertainment Networks,6/26/92,25,5.6,1992
14361,0.437072999999999,24000000.0,22518097.0,Captain Ron,Kurt Russell|Martin Short|Mary Kay Place|Benjamin Salisbury|Meadow Sisto,Thom Eberhardt,monopoly,100.0,Action|Adventure|Comedy|Family,Touchwood Pacific Partners 1|Touchstone Pictures,9/18/92,29,5.8,1992
2687,0.354374,40000000.0,14358033.0,Memoirs of an Invisible Man,Chevy Chase|Daryl Hannah|Sam Neill|Michael McKean|Stephen Tobolowsky,John Carpenter,invisible man,99.0,Action|Comedy|Drama|Fantasy|Science Fiction,Regency Enterprises|Alcor Films|Canal+|Warner Bros.|Cornelius Productions,2/28/92,58,5.3,1992
13823,0.348536,30739432.899226304,89220658.32474227,The Power of One,Stephen Dorff|Armin Mueller-Stahl|Alois Moyo|Morgan Freeman|Ian Roberts,John G. Avildsen,africa|shower|chicken|apartheid|bullying,127.0,Drama,Village Roadshow Pictures|Regency Enterprises|Alcor Films|Canal+|Warner Bros.,9/17/92,15,7.8,1992
13153,0.346362,10000000.0,14356479.0,Rapid Fire,Brandon Lee|Powers Boothe|Nick Mancuso|Raymond J. Barry|Kate Hodge,Dwight H. Little,undercover cop|police corruption|drug lord,95.0,Action|Thriller,Twentieth Century Fox Film Corporation,7/24/92,18,6.2,1992
10406,0.346225,30739432.899226304,89220658.32474227,Encino Man,Sean Astin|Brendan Fraser|Pauly Shore|Megan Ward|Robin Tunney,Les Mayfield,stone age|prehistoric|los angeles|cavemen|prehistoric man,88.0,Comedy|Family,Hollywood Pictures|Touchwood Pacific Partners 1,5/22/92,91,5.6,1992
10206,0.27017,30739432.899226304,89220658.32474227,Buffy the Vampire Slayer,Kristy Swanson|Donald Sutherland|Paul Reubens|Rutger Hauer|Luke Perry,Fran Rubel Kuzui,cheerleader|vampire|high school|dating|teenager,86.0,Action|Comedy|Horror,Twentieth Century Fox Film Corporation|Kuzui Enterprises|Sandollar,7/24/92,84,5.2,1992
12395,0.344615,30739432.899226304,89220658.32474227,Thunderheart,Val Kilmer|Sam Shepard|Graham Greene|Fred Ward|Fred Dalton Thompson,Michael Apted,indian|past|sioux|fbi agent|indian reservation,119.0,Action|Adventure|Crime|Mystery|Thriller,TriStar Pictures,4/3/92,27,5.6,1992
16562,0.310951,30739432.899226304,25105517.0,The Cutting Edge,D. B. Sweeney|Moira Kelly|Roy Dotrice|Terry O'Quinn|Dwier Brown,Paul Michael Glaser,olympic games|sport|romantic comedy|skating|figure skating,101.0,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM)|Interscope Communications,3/27/92,37,6.6,1992
11259,0.309976,60000000.0,137783840.0,Far and Away,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock,Ron Howard,father murder|american dream|suspicion of murder|lovers|kiss,140.0,Adventure|Drama|Romance|Western,Imagine Entertainment|Universal Pictures,5/22/92,153,6.2,1992
20763,0.303912,35000000.0,4651977.0,Radio Flyer,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello,Richard Donner,step father|physical abuse|abuse,114.0,Drama,Columbia Pictures|Stonebridge Entertainment|Donner/Shuler-Donner Productions,2/21/92,26,6.3,1992
16136,0.296309,5000000.0,20146880.0,Juice,Omar Epps|Tupac Shakur|Khalil Kain|Jermaine 'Huggy' Hopkins|Samuel L. Jackson,Ernest R. Dickerson,street gang|black people|rap|hip-hop|violence,96.0,Action|Crime|Drama|Thriller,Paramount Pictures,1/17/92,55,7.1,1992
11068,0.358923,30739432.899226304,18472850.0,Singles,Bridget Fonda|Campbell Scott|Kyra Sedgwick|Sheila Kelley|Jim True-Frost,Cameron Crowe,free love|lovesickness|roommate|cheating|ex-boyfriend,99.0,Comedy|Drama|Music|Romance,Warner Bros.|Atkinson/Knickerbocker Productions,9/18/92,52,6.4,1992
18764,0.294331,10000000.0,8359717.0,Seong lung wui,Jackie Chan|Maggie Cheung|Nina Li Chi|Teddy Robin Kwan|James Wong Jim,Ringo Lam|Tsui Hark,mistaken identity|martial arts master|pianist|twins|grand piano,89.0,Action|Comedy|Foreign,Golden Way Films Ltd.|Hong Kong Film Directors Guild|Dimension Films (US version),1/15/92,40,6.3,1992
16219,0.291459,30739432.899226304,9.0,Gladiator,James Marshall|Cuba Gooding Jr.|Robert Loggia|Brian Dennehy|Cara Buono,Rowdy Herrington,sport|blood splatter|blood|boxing,101.0,Action|Drama,Columbia Pictures Corporation,3/6/92,10,5.1,1992
10411,0.283133,30739432.899226304,46434570.0,The Distinguished Gentleman,Eddie Murphy|Lane Smith|Sheryl Lee Ralph|Joe Don Baker|Victoria Rowell,Jonathan Lynn,bestechung|business man|greed|falling in love,112.0,Comedy,Hollywood Pictures,12/4/92,35,5.8,1992
9605,0.278857,16000000.0,48017402.0,Single White Female,Bridget Fonda|Jennifer Jason Leigh|Steven Weber|Peter Friedman|Stephen Tobolowsky,Barbet Schroeder,female nudity|sex|remote control|puppy|basement,107.0,Thriller,Columbia Pictures,8/14/92,60,6.0,1992
5237,0.270933,8000000.0,89220658.32474227,Dust Devil,Robert John Burke|Chelsea Field|Marianne SÃ¤gebrecht|William Hootkins|Zakes Mokae,Richard Stanley,sex|adultery|fire|allegory|isolation,103.0,Horror|Mystery|Thriller,Channel Four Films|Palace Pictures|Shadow Theatre Films|British Screen Productions,8/8/92,13,6.2,1992
25095,0.269621,30739432.899226304,89220658.32474227,Wuthering Heights,Juliette Binoche|Ralph Fiennes|Jeremy Northam|Janet McTeer|Sophie Ward,Peter Kosminsky,costume|drama|revenge,105.0,Drama|Romance,Paramount Pictures,10/16/92,30,7.0,1992
13199,0.266,30739432.899226304,89220658.32474227,American Me,Edward James Olmos|William Forsythe|Sal Lopez|Dyana Ortelli|William Smith,Edward James Olmos,juvenile prison|jail|east l.a.|hood|gang,125.0,Crime|Drama|Romance,Universal Pictures|Olmos Productions|YOY,3/13/92,12,6.7,1992
18722,0.265227,30739432.899226304,20000000.0,Mr. Baseball,Tom Selleck|Ken Takakura|Aya Takanashi|Dennis Haysbert|Toshi Shioya,Fred Schepisi,japan|baseball,108.0,Comedy|Romance,Universal Pictures,10/1/92,16,5.8,1992
12525,0.260003,30739432.899226304,89220658.32474227,Critters 4,Don Keith Opper|Terrence Mann|Angela Bassett|Brad Dourif|Anders Hove,Rupert Harvey,female nudity|shower|nudity|future|sequel,100.0,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|OH Films,8/20/92,14,4.4,1992
41670,0.140485,30739432.899226304,89220658.32474227,A Stranger Among Us,Melanie Griffith|John Pankow|Tracy Pollan|Mia Sara|Lee Richardson,Sidney Lumet,new york|detective|secret|undercover|exploitation,110.0,Drama|Romance|Crime,Propaganda Films|Hollywood Pictures|ISIS|Mansfield Pictures|Sandollar,7/17/92,13,5.6,1992
11428,0.250137,30739432.899226304,30524763.0,Sleepwalkers,Brian Krause|MÃ¤dchen Amick|Alice Krige|Jim Haynie|Cindy Pickett,Mick Garris,killing|based on novel|incest|morphing,91.0,Fantasy|Thriller|Horror,Columbia Pictures|Victor & Grais Productions|Ion Pictures,4/10/92,43,4.9,1992
2613,0.23666,30739432.899226304,22697691.0,Prelude to a Kiss,Meg Ryan|Alec Baldwin|Ned Beatty|Kathy Bates|Patty Duke,Norman RenÃ©,love at first sight|body exchange,105.0,Drama|Comedy|Romance,20th Century Fox|Gruskoff/Venture Films,7/10/92,11,5.0,1992
16314,0.233105,30739432.899226304,89220658.32474227,3 Ninjas,Victor Wong|Michael Treanor|Max Elliott Slade|Chad Power|Rand Kingsley,Jon Turteltaub,hero|rescue|good vs evil|rivalry|crime,84.0,Adventure|Action|Family|Comedy,Touchstone Pictures,8/7/92,44,5.5,1992
13006,0.230129,30739432.899226304,89220658.32474227,Split Second,Rutger Hauer|Kim Cattrall|Michael J. Pollard|Alastair Duncan|Alun Armstrong,Tony Maylam,flooding|futuristic|police detective,90.0,Thriller|Action|Horror|Science Fiction|Crime,Entertainment|Muse Productions|Challenge Film Corporation|XYZ Funding N.V.,5/1/92,31,5.6,1992
10424,0.220131,20000000.0,11390479.0,Jennifer Eight,Andy GarcÃ­a|Lance Henriksen|Uma Thurman|Graham Beckel|Kathy Baker,Bruce Robinson,fight|blindness and impaired vision|victim|suspense|serial killer,124.0,Crime|Drama|Mystery,Paramount Pictures,11/6/92,34,5.6,1992
12772,0.218442,30739432.899226304,89220658.32474227,Leap of Faith,Steve Martin|Debra Winger|Lolita Davidovich|Liam Neeson|Lukas Haas,Richard Pearce,cheating|small town|supernatural powers|preacher,108.0,Comedy|Drama|Romance,Paramount Pictures,12/18/92,21,4.8,1992
12518,0.217364,25000000.0,89220658.32474227,Honeymoon in Vegas,Nicolas Cage|James Caan|Sarah Jessica Parker|Peter Boyle|Pat Morita,Andrew Bergman,hawaii|gambling debts|woman between two men|wedding,96.0,Action|Comedy|Romance|Thriller,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,8/28/92,39,5.8,1992
5765,0.21162,30739432.899226304,89220658.32474227,Knight Moves,Christopher Lambert|Diane Lane|Tom Skerritt|Daniel Baldwin|Mark Wilson,Carl Schenkel,chess|chess champion|suspense,116.0,Mystery|Thriller,Cinevox Filmproduktion GmbH,1/14/92,27,5.9,1992
19380,0.345107,30739432.899226304,89220658.32474227,White Sands,Willem Dafoe|Mary Elizabeth Mastrantonio|Mickey Rourke|Samuel L. Jackson|M. Emmet Walsh,Roger Donaldson,suspense,101.0,Action|Crime|Drama|Mystery|Thriller,Warner Bros.|Morgan Creek Productions,4/24/92,10,5.2,1992
20676,0.134051,30739432.899226304,89220658.32474227,Deep Cover,Laurence Fishburne|Jeff Goldblum|Charles Martin Smith|Victoria Dillard|Gregory Sierra,Bill Duke,undercover|investigation|war|police|murder,107.0,Action|Thriller|Crime,New Line Productions|Image Organization,4/15/92,15,6.2,1992
15300,0.19357,15000000.0,89220658.32474227,Newsies,Christian Bale|Bill Pullman|Ann-Margret|Robert Duvall|David Moscow,Kenny Ortega,juvenile crime|child empowerment|brawl|boy singer|name change,121.0,Drama|Music|Family,Walt Disney Pictures|Touchwood Pacific Partners 1,4/10/92,33,6.2,1992
19143,0.089502,17000000.0,4836637.0,Diggstown,"James Woods|Louis Gossett, Jr.|Bruce Dern|Oliver Platt|Heather Graham",Michael Ritchie,transporter|con man|boxing match|sport,98.0,Action|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|Eclectic Films,8/14/92,11,6.3,1992
40082,0.202017,30739432.899226304,6742168.0,The Mambo Kings,Antonio Banderas|Armand Assante|Cathy Moriarty|Maruschka Detmers|Pablo Calogero,Arne Glimcher,mambo,104.0,Drama|Music,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,2/28/92,11,5.6,1992
28384,0.466927,30739432.899226304,89220658.32474227,Husbands and Wives,Woody Allen|Mia Farrow|Judy Davis|Sydney Pollack|Juliette Lewis,Woody Allen,musical|marriage|dialogue driven|teacher student relationship|fake documentary,108.0,Romance|Comedy|Drama,TriStar Pictures,9/18/92,38,5.9,1992
24230,0.155454,30739432.899226304,89220658.32474227,Nemesis,Olivier Gruner|Tim Thomerson|Deborah Shelton|Cary-Hiroyuki Tagawa|Merle Kennedy,Albert Pyun,cyborg,94.0,Science Fiction|Thriller,Scanbox|Imperial Entertainment|Shah/Jensen,12/26/92,19,5.0,1992
14603,0.153994,30739432.899226304,89220658.32474227,Kuffs,Christian Slater|Milla Jovovich|Tony Goldwyn|Bruce Boxleitner|Troy Evans,Bruce A. Evans,dance|police protection|organized crime|breaking the fourth wall|gunfight,102.0,Action|Comedy|Crime,Universal Pictures|Dino de Laurentiis Communications|EvansGideon|Beginner's Luck,1/10/92,30,5.5,1992
27381,0.139537,30739432.899226304,89220658.32474227,Innocent Blood,Anne Parillaud|David Proval|Rocco Sisto|Chazz Palminteri|Anthony LaPaglia,John Landis,vampire|organized crime|pittsburgh|vampiros,112.0,Comedy|Horror|Thriller|Crime,Warner Bros. Pictures,9/25/92,16,6.4,1992
61225,0.148184999999999,30739432.899226304,17530973.0,The Babe,John Goodman|Kelly McGillis|Trini Alvarado|Bernie Gigliotti|Randy Steinmeyer,Arthur Hiller,baseball|sport|historical figure|new york yankees,115.0,Drama,Universal Pictures|Finnegan/Pinchuk Productions|Waterhorse Productions,4/17/92,16,5.5,1992
22590,0.144296,30739432.899226304,89220658.32474227,Sidekicks,Beau Bridges|Jonathan Brandis|Chuck Norris|Mako|Julia Nickson,Aaron Norris,martial arts|karate|computer|bully|daydreaming,101.0,Action|Adventure|Drama|Family,Vision PDG|Gallery Films,12/17/92,15,5.7,1992
48150,0.138521,30739432.899226304,1666511.0,Un CÅ“ur en Hiver,Daniel Auteuil|Emmanuelle BÃ©art|AndrÃ© Dussollier|Ã‰lisabeth Bourgine|Brigitte Catillon,Claude Sautet,obsession|violin|love|friends|girl,105.0,Drama|Romance,Orly Films|CinÃ©a,9/2/92,15,7.1,1992
12251,0.137921,17000000.0,89220658.32474227,Mo' Money,Damon Wayans|Stacey Dash|Joe Santos|John Diehl|Harry Lennix,Peter MacDonald,credit card|con artist|swindler,97.0,Action|Comedy|Thriller|Crime|Romance,Columbia Pictures Corporation,7/24/92,16,5.8,1992
10410,0.13229,35000000.0,89220658.32474227,Hoffa,Jack Nicholson|Danny DeVito|Armand Assante|J. T. Walsh|John C. Reilly,Danny DeVito,policy and organisations|power|trade union|gangster,140.0,Crime|History,Jersey Films|Twentieth Century Fox Film Corporation,12/25/92,31,5.8,1992
2470,0.128025,30739432.899226304,89220658.32474227,Belle Ã‰poque,PenÃ©lope Cruz|Gabino Diego|Ariadna Gil|Fernando FernÃ¡n GÃ³mez|AgustÃ­n GonzÃ¡lez,Fernando Trueba,jealousy|tango|marriage|politics|party,109.0,Comedy|Drama|Foreign|Romance,Sogepaq|AnimatÃ³grafo|Fernando Trueba Producciones CinematogrÃ¡ficas,12/4/92,13,6.9,1992
2007,0.234375,30739432.899226304,7286388.0,Lorenzo's Oil,Susan Sarandon|Nick Nolte|Peter Ustinov|Ann Hearn|Maduka Steady,George Miller,parents kids relationship|medicine|loss of child|dying and death,135.0,Drama,Universal Pictures,12/30/92,52,6.2,1992
10409,0.063684,3000000.0,33946224.0,Strictly Ballroom,Paul Mercurio|Tara Morice|Bill Hunter|Barry Otto|Pat Thomson,Baz Luhrmann,father-son relationship|dancer|experiment,94.0,Comedy|Drama|Romance,Beyond Films|Australian Film Finance Corporation (AFFC)|M & A,8/20/92,33,6.3,1992
19087,0.049061,30739432.899226304,89220658.32474227,LadyBugs,Rodney Dangerfield|JackÃ©e Harry|Jonathan Brandis|Ilene Graff|Vinessa Shaw,Sidney J. Furie,boy|sport|professional soccer player|soccer field|corporate,90.0,Comedy|Family,Paramount Pictures,3/27/92,18,5.7,1992
23939,0.342334,30739432.899226304,89220658.32474227,Stay Tuned,John Ritter|Pam Dawber|David Tom|Heather McComb|Jeffrey Jones,Peter Hyams,televison,87.0,Comedy|Fantasy,Warner Bros. Pictures|Morgan Creek Productions,8/14/92,19,6.4,1992
20859,0.028515,30739432.899226304,89220658.32474227,Blown Away,Corey Haim|Nicole Eggert|Corey Feldman|Jean LeClerc|Kathleen Robertson,Brenton Spencer,bomb|sex|detective|suicide attempt|new love,93.0,Drama|Romance|Thriller,Norstar Entertainment Inc.,7/31/92,11,4.8,1992
85,4.5783,18000000.0,389925971.0,Raiders of the Lost Ark,Harrison Ford|Karen Allen|Paul Freeman|Ronald Lacey|John Rhys-Davies,Steven Spielberg,saving the world|riddle|nepal|himalaya|cairo,115.0,Adventure|Action,Lucasfilm|Paramount Pictures,6/12/81,2506,7.5,1981
41280,1.94717,2800000.0,26279000.0,Private Lessons,Sylvia Kristel|Howard Hesseman|Eric Brown|Meridith Baer|Pamela Jean Bryant,Alan Myerson,female nudity|bathroom|sex|blackmail|chauffeur,87.0,Romance|Comedy,Jensen Farley Pictures|Barry & Enright Productions,8/21/81,10,6.1,1981
699,1.771093,28000000.0,195312802.0,For Your Eyes Only,Roger Moore|Carole Bouquet|Chaim Topol|Lynn-Holly Johnson|Julian Glover,John Glen,london|submarine|england|sea|assassin,127.0,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),6/23/81,268,6.0,1981
10948,1.278646,12000000.0,29800000.0,The Fox and the Hound,Mickey Rooney|Kurt Russell|Pearl Bailey|Jack Albertson|Sandy Duncan,Ted Berman|Art Stevens|Richard Rich,based on novel|fox|foxhunting|friendship|dog,82.0,Adventure|Animation|Drama|Family,Walt Disney Productions,7/10/81,498,6.9,1981
8810,1.248748,2000000.0,24600832.0,Mad Max 2,Mel Gibson|Bruce Spence|Michael Preston|Max Phipps|Vernon Wells,George Miller,boomerang|chase|post-apocalyptic|dystopia|survivor,95.0,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions,12/23/81,501,7.1,1981
10156,1.114068,11000000.0,31672907.0,History of the World: Part I,Mel Brooks|Dom DeLuise|Madeline Kahn|Harvey Korman|Cloris Leachman,Mel Brooks,moses|roman empire|musical|stone age|music,92.0,Comedy,Twentieth Century Fox Film Corporation|Brooksfilms,6/12/81,91,6.3,1981
